σz	Ms
-4.50E+01	3507.057095
-4.51E+01	3511.18347
-4.52E+01	3515.305891
-4.53E+01	3519.424387
-4.54E+01	3523.539534
-4.55E+01	3527.650539
-4.56E+01	3531.758252
-4.57E+01	3535.861879
-4.58E+01	3539.961997
-4.59E+01	3544.058359
-4.60E+01	3548.151267
-4.61E+01	3552.2402
-4.62E+01	3556.325734
-4.63E+01	3560.407621
-4.64E+01	3564.485616
-4.65E+01	3568.560293
-4.66E+01	3572.631131
-4.67E+01	3576.69843
-4.68E+01	3580.762217
-4.69E+01	3584.822519
-4.70E+01	3588.879087
-4.71E+01	3592.932222
-4.72E+01	3596.981675
-4.73E+01	3601.027747
-4.74E+01	3605.070189
-4.75E+01	3609.109301
-4.76E+01	3613.144833
-4.77E+01	3617.176812
-4.78E+01	3621.205263
-4.79E+01	3625.230484
-4.80E+01	3629.251952
-4.81E+01	3633.270241
-4.82E+01	3637.284826
-4.83E+01	3641.29628
-4.84E+01	3645.30408
-4.85E+01	3649.308524
-4.86E+01	3653.309635
-4.87E+01	3657.307165
-4.88E+01	3661.301684
-4.89E+01	3665.292394
-4.90E+01	3669.280143
-4.91E+01	3673.264403
-4.92E+01	3677.245199
-4.93E+01	3681.222829
-4.94E+01	3685.197041
-4.95E+01	3689.167858
-4.96E+01	3693.135578
-4.97E+01	3697.099949
-4.98E+01	3701.060993
-4.99E+01	3705.018734
-5.00E+01	3708.973193
-5.01E+01	3712.924669
-5.02E+01	3716.872632
-5.03E+01	3720.817381
-5.04E+01	3724.758938
-5.05E+01	3728.697325
-5.06E+01	3732.632562
-5.07E+01	3736.564398
-5.08E+01	3740.493128
-5.09E+01	3744.418775
-5.10E+01	3748.341083
-5.11E+01	3752.260351
-5.12E+01	3756.176324
-5.13E+01	3760.089298
-5.14E+01	3763.999019
-5.15E+01	3767.905783
-5.16E+01	3771.809336
-5.17E+01	3775.709698
-5.18E+01	3779.60689
-5.19E+01	3783.501208
-5.20E+01	3787.392397
-5.21E+01	3791.280477
-5.22E+01	3795.165468
-5.23E+01	3799.047391
-5.24E+01	3802.926265
-5.25E+01	3806.80211
-5.26E+01	3810.674671
-5.27E+01	3814.544518
-5.28E+01	3818.41112
-5.29E+01	3822.275048
-5.30E+01	3826.13577
-5.31E+01	3829.993305
-5.32E+01	3833.848224
-5.33E+01	3837.699719
-5.34E+01	3841.548636
-5.35E+01	3845.394443
-5.36E+01	3849.237158
